Price,close,year,mms15
Ticker,PETR4.SA,,
Date,,,
2010-02-26,7.773993968963623,2010,7.527064990997315
2010-03-01,7.8458733558654785,2010,7.566447989145915
2010-03-02,7.888549327850342,2010,7.620356273651123
2010-03-03,7.895285606384277,2010,7.671419016520182
2010-03-04,7.906518459320068,2010,7.7157432556152346
2010-03-05,8.043532371520996,2010,7.763212140401205
2010-03-08,8.018828392028809,2010,7.798252550760905
2010-03-09,8.198522567749023,2010,7.838683827718099
2010-03-10,8.31082820892334,2010,7.879863707224528
2010-03-11,8.322059631347656,2010,7.915203475952149
2010-03-12,8.324305534362793,2010,7.955784193674723
2010-03-15,8.25916576385498,2010,7.987530008951823
2010-03-16,8.357999801635742,2010,8.032753149668375
2010-03-17,8.34451961517334,2010,8.080821005503337
2010-03-18,8.315321922302246,2010,8.120353635152181
2010-03-19,8.137871742248535,2010,8.144612153371176
2010-03-22,8.14012336730957,2010,8.164228820800782
2010-03-23,8.045781135559082,2010,8.174710941314697
2010-03-24,8.106426239013672,2010,8.18878698348999
2010-03-25,7.906518459320068,2010,8.18878698348999
2010-03-26,7.749283790588379,2010,8.169170411427816
2010-03-29,7.839133262634277,2010,8.157190736134847
2010-03-30,7.81666898727417,2010,8.131733830769857
2010-03-31,7.94919490814209,2010,8.107624944051107
2010-04-01,8.030056953430176,2010,8.088158098856608
2010-04-05,8.088459014892578,2010,8.072434997558593
2010-04-06,8.104182243347168,2010,8.062102762858073
2010-04-07,8.041288375854492,2010,8.040988667805989
2010-04-08,8.043532371520996,2010,8.0209228515625
2010-04-09,7.913257598876953,2010,7.994118563334147
2010-04-12,7.724578857421875,2010,7.966565704345703
2010-04-13,7.679652690887451,2010,7.935867659250895
2010-04-14,7.693130016326904,2010,7.912357584635417
2010-04-15,7.5471320152282715,2010,7.875071303049723
2010-04-16,7.401129245758057,2010,7.841378688812256
2010-04-19,7.5358967781066895,2010,7.8271528879801435
2010-04-20,7.704365253448486,2010,7.818168354034424
2010-04-22,7.605531692504883,2010,7.804092534383138
2010-04-23,7.694537162780762,2010,7.787115351359049
2010-04-26,7.538386821746826,2010,7.754337342580159
2010-04-27,7.264549255371094,2010,7.699410025278727
2010-04-28,7.330178260803223,2010,7.6478097597757975
2010-04-29,7.472753524780273,2010,7.609907436370849
2010-04-30,7.422967910766602,2010,7.568536472320557
2010-05-03,7.128764629364014,2010,7.516236941019694
2010-05-04,6.888875484466553,2010,7.4605233828226725
2010-05-05,6.836824893951416,2010,7.4043348630269366
2010-05-06,6.746298789978027,2010,7.341212781270345
2010-05-07,6.732721328735352,2010,7.28691873550415
2010-05-10,6.823244094848633,2010,7.2483930587768555
2010-05-11,6.703301429748535,2010,7.192886702219645
2010-05-12,6.766665935516357,2010,7.1303734143575035
2010-05-13,6.789299011230469,2010,7.075957902272543
2010-05-14,6.80966854095459,2010,7.016966660817464
2010-05-17,6.755352973937988,2010,6.964764404296875
2010-05-18,6.612777233123779,2010,6.9213129361470545
2010-05-19,6.4611496925354,2010,6.863377698262533
2010-05-20,6.2076826095581055,2010,6.779039637247721
2010-05-21,6.2416300773620605,2010,6.700283781687419
2010-05-24,6.189197063446045,2010,6.637645943959554
2010-05-25,6.052417278289795,2010,6.58188206354777
2010-05-26,6.166401386260986,2010,6.537187163035075
2010-05-27,6.339653015136719,2010,6.510077444712321
2010-05-28,6.339653015136719,2010,6.483872890472412
2010-05-31,6.747707366943359,2010,6.47883710861206
2010-06-01,6.531142711639404,2010,6.467359860738118
2010-06-02,6.633725643157959,2010,6.458497174580892
2010-06-04,6.667919635772705,2010,6.450405216217041
2010-06-07,6.729470729827881,2010,6.44505869547526
2010-06-08,6.7613844871521,2010,6.445460796356201
2010-06-09,6.7363080978393555,2010,6.45369618733724
2010-06-10,6.816095352172852,2010,6.47735923131307
2010-06-11,6.752267837524414,2010,6.51366491317749
2010-06-14,6.622324466705322,2010,6.539044539133708
2010-06-15,6.610928535461426,2010,6.567159970601399
2010-06-16,6.7591047286987305,2010,6.614272467295328
2010-06-17,6.729470729827881,2010,6.651810423533122
2010-06-18,6.722630977630615,2010,6.677342287699381
2010-06-21,6.702115058898926,2010,6.701506423950195
2010-06-22,6.6360039710998535,2010,6.694059530893962
2010-06-23,6.496946811676025,2010,6.6917798042297365
2010-06-24,6.266705513000488,2010,6.667311795552572
2010-06-25,6.36245059967041,2010,6.646947193145752
2010-06-28,6.250747203826904,2010,6.615032291412353
2010-06-29,6.116247653961182,2010,6.572023169199626
2010-06-30,6.123088359832764,2010,6.531141853332519
2010-07-01,6.029623985290527,2010,6.478710428873698
2010-07-02,6.102570533752441,2010,6.4353972752889
2010-07-05,6.050140857696533,2010,6.39725170135498
2010-07-06,6.166401386260986,2010,6.3676165580749515
2010-07-07,6.246185779571533,2010,6.333421961466471
2010-07-08,6.287221431732178,2010,6.303938674926758
2010-07-12,6.20743465423584,2010,6.269592253367106
2010-07-13,6.223391532897949,2010,6.237677351633708
2010-07-14,6.223391532897949,2010,6.2101698557535805
2010-07-15,6.180078506469727,2010,6.18904530207316
2010-07-16,6.118528366088867,2010,6.179166825612386
2010-07-19,6.143604278564453,2010,6.164577070871989
2010-07-20,6.3031792640686035,2010,6.168072541554769
2010-07-21,6.268985748291016,2010,6.178255081176758
2010-07-22,6.378408432006836,2010,6.195276419321696
2010-07-23,6.3350934982299805,2010,6.215641053517659
2010-07-26,6.360171318054199,2010,6.232814439137777
2010-07-27,6.378408432006836,2010,6.254698944091797
2010-07-28,6.337374210357666,2010,6.266097132364909
2010-07-29,6.323697090148926,2010,6.271264553070068
2010-07-30,6.3487701416015625,2010,6.275367800394694
2010-08-02,6.530166149139404,2010,6.296883233388265
2010-08-03,6.6771159172058105,2010,6.327131525675456
2010-08-04,6.73681640625,2010,6.361359850565592
2010-08-05,6.757480621337891,2010,6.399853324890136
2010-08-06,6.679411888122559,2010,6.437245559692383
2010-08-09,6.6197123527526855,2010,6.468986097971598
2010-08-10,6.523275852203369,2010,6.48365920384725
2010-08-11,6.3143310546875,2010,6.4866822242736815
2010-08-12,6.321218013763428,2010,6.4828695297241214
2010-08-13,6.351067066192627,2010,6.483934434254964
2010-08-16,6.3395867347717285,2010,6.482562128702799
2010-08-17,6.498021125793457,2010,6.490536308288574
2010-08-18,6.3556599617004395,2010,6.491755358378092
2010-08-19,6.149007797241211,2010,6.480109405517578
2010-08-20,6.149007797241211,2010,6.4667919158935545
2010-08-23,6.121454238891602,2010,6.439544455210368
2010-08-24,6.002057075500488,2010,6.394540532430013
2010-08-25,5.988277912139893,2010,6.3446379661560055
2010-08-26,5.901025772094727,2010,6.287540976206461
2010-08-27,6.098494529724121,2010,6.248813152313232
2010-08-30,5.843626022338867,2010,6.197074063618978
2010-08-31,5.983686447143555,2010,6.16110143661499
2010-09-01,6.206413745880127,2010,6.153906949361166
2010-09-02,6.3372907638549805,2010,6.154978466033936
2010-09-03,6.612825870513916,2010,6.172429052988688
2010-09-06,6.679411888122559,2010,6.195084063212077
2010-09-08,6.390100479125977,2010,6.187889353434245
2010-09-09,6.293663501739502,2010,6.183756256103516
2010-09-10,6.318921089172363,2010,6.195083808898926
2010-09-13,6.498021125793457,2010,6.218351364135742
2010-09-14,6.165082931518555,2010,6.221259943644205
2010-09-15,6.073238849639893,2010,6.226005395253499
2010-09-16,6.052572250366211,2010,6.230291684468587
2010-09-17,6.070941925048828,2010,6.24161942799886
2010-09-20,6.222485065460205,2010,6.2498854637146
2010-09-21,6.050274848937988,2010,6.263662052154541
2010-09-22,5.96531867980957,2010,6.262437534332276
2010-09-23,6.153602600097656,2010,6.258916791280111
2010-09-24,6.03879451751709,2010,6.239017041524251
2010-09-27,6.084717750549316,2010,6.203809833526611
2010-09-28,6.130642414093018,2010,6.167225201924642
2010-09-29,6.3143310546875,2010,6.162173906962077
2010-09-30,6.266110897064209,2010,6.16033706665039
2010-10-01,6.3143310546875,2010,6.1600310643514
2010-10-04,6.286777496337891,2010,6.145948155721029
2010-10-05,6.194931507110596,2010,6.147938060760498
2010-10-06,5.9377665519714355,2010,6.138906574249267
2010-10-07,5.809182643890381,2010,6.1226806004842125
2010-10-08,5.969912528991699,2010,6.115945307413737
2010-10-11,5.935471057891846,2010,6.096811040242513
2010-10-13,5.903323650360107,2010,6.087014293670654
2010-10-14,6.070941925048828,2010,6.094055843353272
2010-10-15,6.036500930786133,2010,6.08624906539917
2010-10-18,6.061756610870361,2010,6.087779871622721
2010-10-19,5.804591178894043,2010,6.069104766845703
2010-10-20,5.738004684448242,2010,6.042928918202718
2010-10-21,5.547424793243408,2010,5.991801834106445
2010-10-22,5.558903694152832,2010,5.944654687245687
2010-10-25,5.641566276550293,2010,5.8998037020365395
2010-10-26,5.935471057891846,2010,5.8763832728068035
2010-10-27,6.013537406921387,2010,5.864290332794189
2010-10-28,6.029611587524414,2010,5.870413335164388
2010-10-29,5.935471057891846,2010,5.878832562764486
2010-11-01,6.082420349121094,2010,5.886333084106445
2010-11-03,6.232462406158447,2010,5.906132507324219
2010-11-04,6.347879886627197,2010,5.935769589742025
2010-11-05,6.290170192718506,2010,5.95038480758667
2010-11-08,6.354803562164307,2010,5.971604983011882
2010-11-09,6.260162830352783,2010,5.98483206431071
2010-11-10,6.262470245361328,2010,6.015357335408528
2010-11-11,6.167829513549805,2010,6.044012324015299
2010-11-12,5.967006206512451,2010,6.071984418233236
2010-11-16,5.86313009262085,2010,6.092266178131103
2010-11-17,5.874673843383789,2010,6.10780668258667
2010-11-18,5.9785475730896,2010,6.11067845026652
2010-11-19,5.932379245758057,2010,6.105267906188965
2010-11-22,5.784648895263672,2010,6.088937060038249
2010-11-23,5.690005302429199,2010,6.072572676340739
2010-11-24,5.826197624206543,2010,6.055491161346436
2010-11-25,5.736173152923584,2010,6.022405211130778
2010-11-26,5.678463935852051,2010,5.977777481079102
2010-11-29,5.7015509605407715,2010,5.938536198933919
2010-11-30,5.676156044006348,2010,5.893293031056722
2010-12-01,5.830816745758057,2010,5.864669958750407
2010-12-02,5.86313009262085,2010,5.838047281901042
2010-12-03,5.932379245758057,2010,5.822350597381591
2010-12-06,5.9693145751953125,2010,5.822504488627116
2010-12-07,5.851589679718018,2010,5.821735127766927
2010-12-08,5.7707977294921875,2010,5.814810053507487
2010-12-09,5.86313009262085,2010,5.80711555480957
2010-12-10,5.932379245758057,2010,5.80711555480957
2010-12-13,5.9808549880981445,2010,5.820195960998535
2010-12-14,5.9623894691467285,2010,5.83835490544637
2010-12-15,5.856205940246582,2010,5.8403554598490395
2010-12-16,5.851589679718018,2010,5.848049894968669
2010-12-17,5.9877800941467285,2010,5.868670972188314
2010-12-20,5.902372360229492,2010,5.882059065500895
2010-12-21,5.948539733886719,2010,5.900217978159587
2010-12-22,5.983433723449707,2010,5.91039244333903
2010-12-23,5.990413188934326,2010,5.918877983093262
2010-12-27,6.06020450592041,2010,5.927399667104085
2010-12-28,6.202114105224609,2010,5.942919635772705
2010-12-29,6.274231910705566,2010,5.971095784505208
2010-12-30,6.348674297332764,2010,6.0096208890279135
2011-01-03,6.281210899353027,2011,6.037492942810059
2011-01-04,6.257946491241455,2011,6.059197425842285
2011-01-05,6.332390785217285,2011,6.082633145650228
2011-01-06,6.306802272796631,2011,6.105593999226888
2011-01-07,6.218399524688721,2011,6.129740238189697
2011-01-10,6.276556968688965,2011,6.15807139078776
2011-01-11,6.316106796264648,2011,6.1799598375956215
2011-01-12,6.4905853271484375,2011,6.2191740353902185
2011-01-13,6.353328227996826,2011,6.246159934997559
2011-01-14,6.409159183502197,2011,6.274541632334391
2011-01-17,6.385898113250732,2011,6.300907293955485
2011-01-18,6.4487080574035645,2011,6.3268075307210285
2011-01-19,6.351000785827637,2011,6.336733309427897
2011-01-20,6.344021320343018,2011,6.34138593673706
2011-01-21,6.292844295501709,2011,6.33766393661499
2011-01-24,6.281210899353027,2011,6.33766393661499
2011-01-26,6.241661548614502,2011,6.336578273773194
2011-01-27,6.250966548919678,2011,6.331149991353353
2011-01-28,6.20443868637085,2011,6.324325752258301
2011-01-31,6.30214786529541,2011,6.329908974965414
2011-02-01,6.430096626281738,2011,6.340144952138265
2011-02-02,6.467321872711182,2011,6.3502259572347
2011-02-03,6.520829677581787,2011,6.35224224726359
2011-02-04,6.425446033477783,2011,6.357050100962321
2011-02-07,6.332390785217285,2011,6.351932207743327
2011-02-08,6.253294467926025,2011,6.34309196472168
2011-02-09,6.253294467926025,2011,6.330064392089843
2011-02-10,6.253294467926025,2011,6.32355063756307
2011-02-11,6.141626834869385,2011,6.310057671864827
2011-02-14,6.223050117492676,2011,6.305404726664225
2011-02-15,6.274231910705566,2011,6.304939460754395
2011-02-16,6.353328227996826,2011,6.312383906046549
2011-02-17,6.339370250701904,2011,6.318277486165365
2011-02-18,6.3672871589660645,2011,6.329134051005045
2011-02-21,6.374263763427734,2011,6.3339417775472
2011-02-22,6.460341453552246,2011,6.335958099365234
2011-02-23,6.679022312164307,2011,6.350071461995443
2011-02-24,6.679022312164307,2011,6.360617637634277
2011-02-25,6.653430938720703,2011,6.3758166313171385
2011-02-28,6.648778438568115,2011,6.396909141540528
2011-03-01,6.5813140869140625,2011,6.41877711613973
2011-03-02,6.7232208251953125,2011,6.450105539957682
2011-03-03,6.737179756164551,2011,6.482364559173584
2011-03-04,6.765097618103027,2011,6.523929278055827
2011-03-09,6.765097618103027,2011,6.560065778096517
2011-03-10,6.541764736175537,2011,6.577901299794515
2011-03-11,6.553396701812744,2011,6.59123919804891
2011-03-14,6.578987121582031,2011,6.607213656107585
2011-03-15,6.5231523513793945,2011,6.61760466893514
2011-03-16,6.4626688957214355,2011,6.623498344421387
2011-03-17,6.532458782196045,2011,6.628306166330973
2011-03-18,6.4905853271484375,2011,6.6157437006632485
2011-03-21,6.54409122467041,2011,6.606748294830322
2011-03-22,6.584683895111084,2011,6.602165158589681
2011-03-23,6.584683895111084,2011,6.597892189025879
2011-03-24,6.654910087585449,2011,6.602798589070638
2011-03-25,6.654910087585449,2011,6.598244539896647
2011-03-28,6.63618278503418,2011,6.591511408487956
2011-03-29,6.63618278503418,2011,6.5829170862833655
2011-03-30,6.63618278503418,2011,6.574322764078776
2011-03-31,6.640864372253418,2011,6.5809294064839685
2011-04-01,6.640864372253418,2011,6.586760584513346
2011-04-04,6.697042942047119,2011,6.594630972544352
2011-04-05,6.697042942047119,2011,6.606223678588867
2011-04-06,6.640864372253418,2011,6.618103377024332
2011-04-07,6.554254055023193,2011,6.619556395212809
2011-04-08,6.556596279144287,2011,6.623957125345866
2011-04-11,6.434874057769775,2011,6.616675980885824
2011-04-12,6.238245964050293,2011,6.593580118815104
2011-04-13,6.121205806732178,2011,6.562681579589844
2011-04-14,6.081410884857178,2011,6.524448299407959
2011-04-15,6.21015739440918,2011,6.494798119862875
2011-04-18,6.21015739440918,2011,6.466396427154541
2011-04-19,6.022891998291016,2011,6.425510374704997
2011-04-20,6.1539788246154785,2011,6.393363444010417
2011-04-25,6.128227710723877,2011,6.359187666575114
2011-04-26,6.132910251617432,2011,6.325324058532715
2011-04-27,6.025231838226318,2011,6.280536651611328
2011-04-28,5.95734977722168,2011,6.231223773956299
2011-04-29,6.022395610809326,2011,6.189992523193359
2011-05-02,6.052978515625,2011,6.156574153900147
2011-05-03,5.9871087074279785,2011,6.118608315785726
2011-05-04,5.956526756286621,2011,6.086718495686849
2011-05-05,5.756565093994141,2011,6.0546064376831055
2011-05-06,5.69539737701416,2011,6.026219209035237
2011-05-09,5.704102516174316,2011,6.001065317789713
2011-05-10,5.787147521972656,2011,5.9728646596272785
2011-05-11,5.787147521972656,2011,5.944664001464844
2011-05-12,5.837837219238281,2011,5.9323270161946615
2011-05-13,5.837837219238281,2011,5.911250909169515
2011-05-16,5.837837219238281,2011,5.891891543070475
2011-05-17,5.837837219238281,2011,5.872220007578532
2011-05-18,5.837837219238281,2011,5.85972703297933
2011-05-19,5.610016822814941,2011,5.836571502685547
2011-05-20,5.693076133728027,2011,5.814616870880127
2011-05-23,5.600526332855225,2011,5.784453392028809
2011-05-24,5.65985107421875,2011,5.762636216481527
2011-05-25,5.671718120574951,2011,5.743648974100749
2011-05-26,5.7429118156433105,2011,5.742738755544027
2011-05-27,5.7642693519592285,2011,5.7473302205403645
2011-05-30,5.714434623718262,2011,5.748019027709961
2011-05-31,5.7168073654174805,2011,5.743329683939616
2011-06-01,5.695451259613037,2011,5.737216599782308
2011-06-02,5.683584213256836,2011,5.726933066050211
2011-06-03,5.643242359161377,2011,5.713960075378418
2011-06-06,5.505600452423096,2011,5.6918109575907385
2011-06-07,5.458139419555664,2011,5.666497770945231
2011-06-08,5.505600452423096,2011,5.644348653157552
2011-06-09,5.624256610870361,2011,5.645297972361247
2011-06-10,5.629003047943115,2011,5.6410264333089195
2011-06-13,5.536452770233154,2011,5.6367548624674475
2011-06-14,5.600526332855225,2011,5.6327998797098795
2011-06-15,5.529330730438232,2011,5.623307387034099
2011-06-16,5.526960372924805,2011,5.608910624186198
2011-06-17,5.5150933265686035,2011,5.592298889160157
2011-06-20,5.481869697570801,2011,5.576794560750326
2011-06-21,5.5150933265686035,2011,5.5633469581604
2011-06-22,5.519839763641357,2011,5.551639525095622
2011-06-24,5.427289962768555,2011,5.5345532417297365
2011-06-27,5.477124214172363,2011,5.523478698730469
2011-06-28,5.564929485321045,2011,5.527433967590332
2011-06-29,5.548317909240723,2011,5.533445866902669
2011-06-30,5.629003047943115,2011,5.541672706604004
2011-07-01,5.63612174987793,2011,5.542463715871175
2011-07-04,5.647988796234131,2011,5.54372943242391
2011-07-05,5.591032028198242,2011,5.547368049621582
2011-07-06,5.579168796539307,2011,5.5459442138671875
2011-07-07,5.607645034790039,2011,5.551165167490641
2011-07-08,5.562553882598877,2011,5.5535380681355795
2011-07-11,5.493735313415527,2011,5.552114200592041
2011-07-12,5.486617088317871,2011,5.552430693308512
2011-07-13,5.5506911277771,2011,5.554803880055745
2011-07-14,5.4462738037109375,2011,5.549899482727051
2011-07-15,5.455766201019287,2011,5.551797898610433
2011-07-18,5.40118408203125,2011,5.546735223134359
2011-07-19,5.375080585479736,2011,5.534078629811605
2011-07-20,5.311005115509033,2011,5.518257776896159
2011-07-21,5.458139419555664,2011,5.506866868336996
2011-07-22,5.451021194458008,2011,5.494526831309001
2011-07-25,5.719179630279541,2011,5.499272886912028
2011-07-26,5.614764213562012,2011,5.500855032602946
2011-07-27,5.5981526374816895,2011,5.502120621999105
2011-07-28,5.576794624328613,2011,5.500063927968343
2011-07-29,5.576794624328613,2011,5.501013310750325
2011-08-01,5.576794624328613,2011,5.506550598144531
2011-08-02,5.576794624328613,2011,5.512562433878581
2011-08-03,5.6264262199401855,2011,5.517611440022787
2011-08-04,5.6264262199401855,2011,5.529621601104736
2011-08-05,5.6264262199401855,2011,5.540998935699463
2011-08-08,5.6264262199401855,2011,5.556015078226725
2011-08-09,5.6264262199401855,2011,5.572771453857422
2011-08-10,5.6264262199401855,2011,5.593799527486166
2011-08-11,5.6264262199401855,2011,5.6050186475118
2011-08-12,5.6264262199401855,2011,5.616712315877279
2011-08-15,5.6264262199401855,2011,5.610528755187988
2011-08-16,5.6264262199401855,2011,5.611306222279866
2011-08-17,4.996747016906738,2011,5.5712125142415365
2011-08-18,4.860274314880371,2011,5.523444493611653
2011-08-19,4.716622352600098,2011,5.4660996754964195
2011-08-22,4.704649925231934,2011,5.40795669555664
2011-08-23,4.826756000518799,2011,5.357954120635986
2011-08-24,4.843515872955322,2011,5.305760097503662
2011-08-25,4.754929542541504,2011,5.247660319010417
2011-08-26,4.764505386352539,2011,5.1901989301045734
2011-08-29,4.905765056610107,2011,5.142154852549235
2011-08-30,4.920129776000977,2011,5.095068422953288
2011-08-31,4.97998571395874,2011,5.051972389221191
2011-09-01,5.037447929382324,2011,5.0127071698506676
2011-09-02,4.877033233642578,2011,4.962747637430827
2011-09-05,4.795631408691406,2011,4.907361316680908
2011-09-06,4.900975704193115,2011,4.858997948964437
2011-09-08,4.946465015411377,2011,4.855645815531413
2011-09-09,4.824360370635986,2011,4.853251552581787
2011-09-12,4.869851589202881,2011,4.863466835021972
2011-09-13,4.865063190460205,2011,4.874161052703857
2011-09-14,4.912948131561279,2011,4.879907194773356
2011-09-15,4.920129776000977,2011,4.885014788309733
2011-09-16,4.944072723388672,2011,4.897624333699544
2011-09-19,4.97998571395874,2011,4.911989688873291
2011-09-20,4.932100296020508,2011,4.913745371500651
2011-09-21,4.932100296020508,2011,4.91454340616862
2011-09-22,4.668736457824707,2011,4.893793455759684
2011-09-23,4.587332725524902,2011,4.863785775502523
2011-09-26,4.735774993896484,2011,4.8543685595194495
2011-09-27,4.680708408355713,2011,4.846707026163737
2011-09-28,4.632822513580322,2011,4.828830146789551
2011-09-29,4.644794464111328,2011,4.8087187767028805
2011-09-30,4.57296895980835,2011,4.7919593493143715
2011-10-03,4.407766342163086,2011,4.7611536661783855
2011-10-04,4.441283702850342,2011,4.732901700337728
2011-10-05,4.359881401062012,2011,4.69603058497111
2011-10-06,4.513111591339111,2011,4.668896039326985
2011-10-07,4.381429195404053,2011,4.631386470794678
2011-10-10,4.527476787567139,2011,4.6012192090352375
2011-10-11,4.587332725524902,2011,4.5782347043355305
2011-10-13,4.642399311065674,2011,4.558921305338542
2011-10-14,4.7022552490234375,2011,4.561155891418457
2011-10-17,4.620852470397949,2011,4.56339054107666
2011-10-18,4.620852470397949,2011,4.555729039510092
2011-10-19,4.604093551635742,2011,4.550621382395426
2011-10-20,4.505929946899414,2011,4.542161877950033
2011-10-21,4.6136698722839355,2011,4.54008690516154
2011-10-24,4.6136698722839355,2011,4.542800299326578
2011-10-25,4.6136698722839355,2011,4.556527201334635
2011-10-26,4.6136698722839355,2011,4.568019612630208
2011-10-27,4.6136698722839355,2011,4.584938844045003
2011-10-28,5.0135040283203125,2011,4.61829833984375
2011-10-31,5.1667351722717285,2011,4.670652071634929
2011-11-01,5.058994770050049,2011,4.706086603800456
2011-11-03,5.248138427734375,2011,4.750140317281088
2011-11-04,5.291234493255615,2011,4.79339599609375
2011-11-07,5.430099964141846,2011,4.841918977101644
2011-11-08,5.3654561042785645,2011,4.891559219360351
2011-11-09,5.138005256652832,2011,4.926036071777344
2011-11-10,5.138005256652832,2011,4.961630185445149
2011-11-11,5.257716655731201,2011,5.011749299367269
2011-11-14,5.296374797821045,2011,5.057262961069743
2011-11-16,5.342283248901367,2011,5.105837186177571
2011-11-17,5.1997270584106445,2011,5.144907665252686
2011-11-18,5.255299091339111,2011,5.18768294652303
2011-11-21,5.267381191253662,2011,5.231263701121012
2011-11-22,5.238386154174805,2011,5.246255842844645
2011-11-23,5.211806774139404,2011,5.24926061630249
2011-11-24,5.235969066619873,2011,5.261058902740478
2011-11-25,5.076498985290527,2011,5.249616273244222
2011-11-28,5.1948933601379395,2011,5.243193531036377
2011-11-29,5.173148155212402,2011,5.226063410441081
2011-11-30,5.327785968780518,2011,5.223552068074544
2011-12-01,5.441349029541016,2011,5.2437749862670895
2011-12-02,5.443765163421631,2011,5.264158980051676
2011-12-05,5.550080299377441,2011,5.283649889628093
2011-12-06,5.634647846221924,2011,5.306201426188151
2011-12-07,5.627399921417236,2011,5.325209204355875
2011-12-08,5.441349029541016,2011,5.341317335764567
2011-12-09,5.562160015106201,2011,5.361774730682373
2011-12-12,5.562160015106201,2011,5.381426652272542
2011-12-13,5.417187690734863,2011,5.39334675470988
2011-12-14,5.272212505340576,2011,5.397373803456625
2011-12-15,5.1973090171813965,2011,5.394796466827392
2011-12-16,5.146568775177002,2011,5.399467786153157
2011-12-19,5.103077411651611,2011,5.393346722920736
2011-12-20,5.339866638183594,2011,5.404461288452149
2011-12-21,5.296374797821045,2011,5.402367210388183
2011-12-22,5.351949214935303,2011,5.396407222747802
2011-12-23,5.368860721588135,2011,5.391413593292237
2011-12-26,5.356781959533691,2011,5.378527037302653
2011-12-27,5.364029407501221,2011,5.360485808054606
2011-12-28,5.177980422973633,2011,5.330524508158366
2011-12-29,5.192477703094482,2011,5.313933086395264
2012-01-02,5.250467300415039,2012,5.293153572082519
2012-01-03,5.459315299987793,2012,5.2862972577412926
2012-01-04,5.498291969299316,2012,5.291704209645589
2012-01-05,5.434952735900879,2012,5.30255355834961
2012-01-06,5.43982458114624,2012,5.318721262613932
2012-01-09,5.512907981872559,2012,5.343143876393636
2012-01-10,5.578683376312256,2012,5.374850940704346
2012-01-11,5.581120014190674,2012,5.390934499104818
2012-01-12,5.62253475189209,2012,5.412678496042887
2012-01-13,5.615226745605469,2012,5.430230331420899
2012-01-16,5.761392116546631,2012,5.456399091084799
2012-01-17,5.761392116546631,2012,5.483373101552328
2012-01-18,5.93679141998291,2012,5.521557235717774
2012-01-19,5.897812366485596,2012,5.569546031951904
2012-01-20,5.900249004364014,2012,5.616730785369873
2012-01-23,6.121934413909912,2012,5.674828592936198
2012-01-24,6.187709808349609,2012,5.723388226826986
2012-01-26,6.070778846740723,2012,5.761554018656413
2012-01-27,6.00987434387207,2012,5.799882125854492
2012-01-30,5.985513687133789,2012,5.836261399586996
2012-01-31,5.985513687133789,2012,5.867768446604411
2012-02-01,6.078084468841553,2012,5.90106185277303
2012-02-02,5.975768566131592,2012,5.927371756235758
2012-02-03,5.995258331298828,2012,5.952219994862874
2012-02-06,6.0561604499816895,2012,5.981615575154622
2012-02-07,6.236432075500488,2012,6.013284905751546
2012-02-08,6.195019721984863,2012,6.042193412780762
2012-02-09,6.212070465087891,2012,6.060545349121094
2012-02-10,5.724850654602051,2012,6.049014568328857
2012-02-13,5.724850654602051,2012,6.037321345011393
2012-02-14,5.654201507568359,2012,6.006139151255289
2012-02-15,5.627407073974609,2012,5.968785635630289
2012-02-16,5.817423343658447,2012,5.951895268758138
2012-02-17,5.8588361740112305,2012,5.941826057434082
2012-02-23,5.827167987823486,2012,5.931269677480062
2012-02-24,5.963590145111084,2012,5.929808108011882
2012-02-27,5.931919097900391,2012,5.920063749949137
2012-02-28,5.927048206329346,2012,5.916815725962321
2012-02-29,5.922174453735352,2012,5.911943467458089
2012-03-01,6.061033725738525,2012,5.912268352508545
2012-03-02,6.1633501052856445,2012,5.907396221160889
2012-03-05,5.990386486053467,2012,5.893754005432129
2012-03-06,5.785751819610596,2012,5.8653327624003095
2012-03-07,5.841784477233887,2012,5.873128350575765
2012-03-08,5.868581295013428,2012,5.882710393269857
2012-03-09,5.776007175445557,2012,5.8908307711283365
2012-03-12,5.707798004150391,2012,5.896190166473389
2012-03-13,5.951406955718994,2012,5.9051224072774255
2012-03-14,6.048853397369385,2012,5.917790222167969
2012-03-15,5.900249004364014,2012,5.922662289937337
2012-03-16,5.931919097900391,2012,5.9205508867899574
2012-03-19,5.931919097900391,2012,5.9205508867899574
2012-03-20,5.942790508270264,2012,5.921600373586019
2012-03-21,5.903614521026611,2012,5.920363044738769
2012-03-22,5.903614521026611,2012,5.909868431091309
2012-03-23,5.803219795227051,2012,5.885859743754069
2012-03-26,5.928098678588867,2012,5.881707223256429
2012-03-27,5.827706813812256,2012,5.884504222869873
2012-03-28,5.727313995361328,2012,5.876872857411702
2012-03-29,5.710173606872559,2012,5.866312344868978
2012-03-30,5.7175188064575195,2012,5.862413120269776
2012-04-02,5.68813419342041,2012,5.861102199554443
2012-04-03,5.5216288566589355,2012,5.832450326283773
2012-04-04,5.328189849853516,2012,5.784406089782715
2012-04-05,5.386955738067627,2012,5.750186538696289
2012-04-09,5.286561012268066,2012,5.707162666320801
2012-04-10,5.188616752624512,2012,5.657609176635742
2012-04-11,5.227795124053955,2012,5.609942817687989
2012-04-12,5.389403820037842,2012,5.575662104288737
2012-04-13,5.306150436401367,2012,5.535831165313721
2012-04-16,5.266973495483398,2012,5.500081411997477
2012-04-17,5.284113883972168,2012,5.457149092356364
